ts,ax,ay,az,gx,gy,gz,label
219994,13,347,965,8300,3173,1159,lying
220014,13,361,933,9277,3967,1220,lying
220034,11,375,919,3417,3051,366,lying
220054,6,371,923,122,1342,-305,lying
220074,5,368,930,183,183,-427,lying
220094,5,370,937,-183,183,-427,lying
220114,4,368,938,-854,427,-305,lying
220134,4,367,935,-305,305,-61,lying
220154,7,367,931,-305,-183,-61,lying
220174,6,365,928,-1586,-976,-366,lying
220194,7,363,932,-3601,-2014,-366,lying
220214,6,359,941,-3479,-2075,-61,lying
220234,6,359,943,-2380,-1831,305,lying
220254,8,361,943,-1403,-1647,610,lying
220274,10,361,937,-1464,-1586,549,lying
220294,8,359,934,-2685,-1525,305,lying
220314,7,354,938,-3601,-1831,244,lying
220334,9,350,948,-3662,-2502,427,lying
220354,12,354,962,-2502,-2258,366,lying
220374,14,360,950,122,-1953,305,lying
220394,18,369,930,-3295,-2075,-549,lying
220414,20,363,926,-6103,-2685,-1037,lying
220434,18,355,929,-6774,-3845,-976,lying
220454,18,348,940,-7934,-4150,-854,lying
220474,17,336,955,-8544,-3601,-671,lying
220494,16,329,967,-6164,-2258,122,lying
220514,17,329,968,-610,-1037,1098,lying
220534,18,339,955,3295,-488,1464,lying
220554,19,348,943,2258,-366,1159,lying
220574,20,350,939,-2868,-610,366,lying
220594,16,343,943,-2685,-1220,366,lying
220614,16,344,945,-2014,-1586,366,lying
220634,18,343,948,-2868,-1586,61,lying
220654,19,339,952,-3173,-1464,0,lying
220674,22,337,952,-2136,-1464,61,lying
220694,24,338,949,-1403,-1586,183,lying
220714,26,338,948,-1770,-1708,244,lying
220734,27,338,950,-2441,-1770,366,lying
220754,28,336,954,-1708,-1281,549,lying
220774,27,336,955,-549,-854,671,lying
220794,27,335,954,-244,-488,610,lying
220814,27,335,953,-732,-488,427,lying
220834,24,334,951,-915,-610,305,lying
220854,23,333,950,-1647,-488,122,lying
220874,24,330,953,-2319,-305,61,lying
220894,25,328,961,-915,-122,183,lying
220914,25,332,966,1892,671,244,lying
220934,23,338,951,5126,671,610,lying
220954,24,343,943,2075,305,61,lying
220974,22,335,943,427,61,-183,lying
220994,23,337,944,122,-305,-183,lying
221014,26,335,950,-1281,61,-549,lying
221034,24,330,959,-1220,366,-549,lying
221054,26,327,967,2441,1159,427,lying
221074,27,330,968,6774,2197,1159,lying
221094,25,339,959,8789,3234,1464,lying
221114,24,347,946,7446,3662,1281,lying
221134,22,350,940,4211,2990,549,lying
221154,19,350,946,5187,2502,305,lying
221174,16,353,950,6103,2685,122,lying
221194,15,354,948,6042,3173,61,lying
221214,14,356,944,6469,3540,183,lying
221234,14,360,938,7141,3601,305,lying
221254,16,362,933,6347,3479,61,lying
221274,14,364,932,4272,2868,-366,lying
221294,13,362,938,2563,2197,-610,lying
221314,11,359,944,2685,2319,-488,lying
221334,9,362,947,5432,2868,-122,lying
221354,9,367,942,6286,3173,0,lying
221374,6,371,935,5187,2807,0,lying
221394,6,373,932,3906,2075,-61,lying
221414,4,374,931,2746,1892,-61,lying
221434,4,372,930,1220,2075,-61,lying
221454,0,368,934,1281,1892,61,lying
221474,0,371,944,3173,1403,183,lying
221494,0,382,941,5065,1525,244,lying
221514,2,389,915,2685,488,-244,lying
221534,5,390,909,-2258,-976,-976,lying
221554,2,380,913,-5432,-2136,-1281,lying
221574,2,373,923,-6042,-3051,-1281,lying
221594,2,364,935,-6774,-3356,-915,lying
221614,3,358,952,-6042,-2868,-122,lying
221634,5,357,958,-2197,-1403,976,lying
221654,7,362,951,1953,-366,1647,lying
221674,7,374,931,2319,-549,1464,lying
221694,8,381,918,-5065,-2075,0,lying
221714,6,372,930,-7385,-2929,-549,lying
221734,6,365,941,-6958,-2990,-610,lying
221754,7,360,948,-5737,-2380,-366,lying
221774,9,358,948,-4028,-2075,61,lying
221794,10,360,946,-2380,-1831,549,lying
221814,11,360,941,-1586,-1831,610,lying
221834,13,360,935,-2502,-2258,305,lying
221854,13,359,934,-4455,-2990,61,lying
221874,13,356,940,-6103,-3417,0,lying
221894,15,349,949,-4821,-2990,305,lying
221914,17,349,949,-3417,-2502,549,lying
221934,16,350,947,-2990,-2258,549,lying
221954,18,348,946,-3906,-2685,366,lying
221974,18,345,949,-5004,-3112,244,lying
221994,19,344,953,-5065,-2929,244,lying
222014,21,343,951,-4333,-2197,366,lying
222034,20,342,950,-3417,-1464,488,lying
222054,21,340,951,-2380,-1281,488,lying
222074,22,342,958,-244,-732,366,lying
222094,23,346,942,1220,-1342,610,lying
222114,24,347,940,-976,-2624,183,lying
222134,26,343,940,-3479,-3234,61,lying
222154,26,338,942,-5187,-3234,-488,lying
222174,25,335,946,-5859,-3601,-244,lying
222194,29,332,951,-7324,-3051,-488,lying
222214,29,324,962,-6896,-2014,-183,lying
222234,31,317,973,-1708,-1037,793,lying
222254,32,322,970,4638,671,1403,lying
222274,31,335,951,3417,1037,976,lying
222294,29,337,942,244,732,366,lying
222314,26,334,946,-793,61,61,lying
222334,25,333,953,244,-61,122,lying
222354,25,333,959,1464,610,366,lying
222374,24,333,959,2868,1464,671,lying
222394,26,336,955,4455,1953,915,lying
222414,28,339,951,5065,2075,732,lying
222434,30,341,949,4394,2075,-15441,lying
222454,29,340,951,3112,1892,-244,lying
222474,24,339,951,3112,1892,-61,lying
222494,23,340,953,3967,2136,366,lying
222514,23,343,952,4943,2746,427,lying
222534,23,346,950,5676,3234,366,lying
222554,22,347,946,5737,3051,244,lying
222574,21,349,947,4943,2502,61,lying
222594,19,351,949,4272,2563,-61,lying
222614,16,355,947,4638,2990,-61,lying
222634,14,358,938,3662,3906,-183,lying
222654,8,353,939,3540,3417,61,lying
222674,8,356,951,5798,2746,366,lying
222694,10,364,948,8544,2685,671,lying
222714,13,374,930,7995,2258,488,lying
222734,13,378,918,2868,1098,-610,lying
222754,12,375,916,-2319,244,-1586,lying
222774,9,365,923,-3845,-976,-1831,lying
222794,10,356,935,-3845,-1403,-1403,lying
222814,9,350,952,-3234,-549,-122,lying
222834,12,348,963,2380,915,1098,lying
222854,13,356,951,6408,1831,1708,lying
222874,10,372,929,5432,1403,1403,lying
222894,9,379,915,-427,122,488,lying
222914,7,373,920,-4577,-1525,-305,lying
222934,6,368,932,-4882,-2319,-610,lying
222954,6,365,941,-4638,-2075,-549,lying
222974,8,361,944,-4028,-1647,-244,lying
222994,9,360,943,-2807,-1342,122,lying
223014,12,359,940,-1586,-1403,305,lying
223034,15,360,935,-2441,-1831,122,lying
223054,15,356,936,-3845,-2563,-61,lying
223074,15,354,942,-4760,-2990,-61,lying
223094,15,351,948,-4638,-2807,61,lying
223114,17,350,951,-3540,-2258,305,lying
223134,18,349,949,-2929,-1586,366,lying
223154,17,349,946,-2624,-1647,366,lying
223174,17,346,948,-3051,-2075,366,lying
223194,18,343,953,-2990,-1953,549,lying
223214,16,344,952,-1708,-1159,915,lying
223234,16,347,944,-1098,-366,854,lying
223254,16,346,940,-915,-427,854,lying
223274,18,347,945,-976,-854,610,lying
223294,18,350,953,-305,-976,488,lying
223314,20,352,939,915,-1831,793,lying
223334,24,355,936,-1037,-2807,427,lying
223354,25,352,932,-4272,-3417,-183,lying
223374,23,346,934,-6652,-3967,-732,lying
223394,27,337,944,-7507,-4455,-732,lying
223414,31,332,958,-8605,-3784,-671,lying
223434,36,321,972,-6652,-2807,-366,lying
223454,37,322,976,-2136,-1342,183,lying
223474,36,328,967,1098,-305,305,lying
223494,34,333,955,610,122,61,lying
223514,28,332,949,-1342,-122,122,lying
223534,22,330,948,-1464,-732,366,lying
223554,21,331,950,-1037,-915,671,lying
223574,21,332,953,-671,-244,732,lying
223594,26,333,954,305,183,671,lying
223614,30,332,955,1770,671,610,lying
223634,31,330,955,3051,915,305,lying
223654,29,331,954,2624,1098,-122,lying
223674,28,331,953,2197,1281,-244,lying
223694,26,331,954,2136,1403,-183,lying
223714,26,333,956,3417,1525,61,lying
223734,28,336,957,4943,2014,366,lying
223754,29,336,956,6347,2746,854,lying
223774,28,339,949,5981,2746,793,lying
223794,28,345,948,4150,2502,244,lying
223814,26,345,954,2685,2258,-244,lying
223834,22,346,956,3051,2685,-610,lying
223854,18,349,952,5004,3479,-549,lying
223874,14,351,942,5859,4089,-183,lying
223894,10,351,938,5859,4089,427,lying
223914,10,352,942,6652,3234,793,lying
223934,11,360,947,7568,3173,610,lying
223954,14,369,923,5981,1892,-244,lying
223974,20,374,922,427,793,-1586,lying
223994,18,364,927,-2746,61,-2319,lying
224014,11,354,937,-2380,-610,-2075,lying
224034,11,348,945,-1342,-488,-1281,lying
224054,9,346,955,244,488,-427,lying
224074,13,345,960,3845,2014,610,lying
224094,15,352,956,7385,3479,1220,lying
224114,12,364,939,7873,4028,1220,lying
224134,8,374,921,1708,1770,488,lying
224154,4,372,923,-1647,61,-122,lying
224174,2,370,937,-2014,-671,-427,lying
224194,1,369,944,-1708,-488,-305,lying
224214,0,368,941,-1159,-427,61,lying
224234,1,370,934,-183,-610,549,lying
224254,3,370,928,305,-976,793,lying
224274,7,371,923,-1159,-1525,671,lying
224294,10,366,925,-3662,-2441,305,lying
224314,12,360,936,-5432,-3295,244,lying
224334,17,352,952,-4821,-3112,427,lying
224354,21,351,954,-3112,-2563,732,lying
224374,22,352,949,-2014,-2075,793,lying
224394,22,356,942,-2319,-2136,610,lying
224414,21,359,940,-4089,-2685,122,lying
224434,18,358,944,-5737,-2746,-305,lying
224454,15,357,944,-6164,-2319,-305,lying
224474,14,353,945,-5920,-1586,-122,lying
224494,13,346,947,-4516,-1525,305,lying
224514,15,343,955,-1892,-1281,610,lying
224534,15,347,953,793,-1037,732,lying
224554,17,353,936,793,-1770,610,lying
224574,17,354,930,-2746,-2929,-122,lying
224594,18,349,932,-5981,-3845,-549,lying
224614,19,342,937,-7263,-4516,-610,lying
224634,23,334,945,-8056,-4638,-366,lying
224654,27,328,957,-7934,-4333,-61,lying
224674,32,322,969,-5249,-3173,610,lying
224694,34,322,973,1525,-1159,1281,lying
224714,35,334,959,2624,-183,1159,lying
224734,32,339,947,366,183,854,lying
224754,31,339,942,-1892,-244,427,lying
224774,27,335,946,-2319,-732,305,lying
224794,26,335,952,-2014,-732,244,lying
224814,26,334,955,-1281,-427,244,lying
224834,26,334,954,-488,-61,366,lying
224854,27,334,952,183,0,366,lying
224874,30,334,950,366,-244,122,lying
224894,31,332,953,-671,-549,-122,lying
224914,27,329,958,-488,-305,-122,lying
224934,27,328,960,915,183,305,lying
224954,28,331,959,2441,915,610,lying
224974,30,332,956,3540,1464,610,lying
224994,31,332,952,3662,1342,488,lying
225014,33,334,951,2441,732,244,lying
225034,32,335,956,1403,793,61,lying
225054,30,334,955,2075,1464,183,lying
225074,26,337,949,3173,2563,671,lying
225094,22,336,948,3845,2502,793,lying
225114,22,340,958,4760,2563,610,lying
225134,22,347,959,6896,2929,549,lying
225154,22,353,940,8300,2502,610,lying
225174,24,359,933,5065,1708,-122,lying
225194,22,358,929,1342,1098,-915,lying
225214,19,353,931,-610,427,-1159,lying
225234,20,348,937,-1525,122,-1037,lying
225254,20,341,951,-2014,488,-488,lying
225274,21,334,968,2868,1586,488,lying
225294,22,338,966,7934,2990,976,lying
225314,22,352,949,9704,3906,915,lying
225334,18,362,931,5981,3723,427,lying
225354,14,363,926,1525,2380,0,lying
225374,11,359,933,1037,1220,-122,lying
225394,10,360,938,1464,854,122,lying
225414,11,363,938,1708,1037,183,lying
225434,11,365,932,1831,1098,122,lying
225454,14,365,925,976,915,-366,lying
225474,16,363,921,244,-61,-854,lying
225494,17,363,926,-1770,-1220,-1281,lying
225514,16,359,936,-2746,-1953,-1464,lying
225534,14,359,942,-3112,-2380,-1464,lying
225554,16,355,945,-4333,-2136,-1464,lying
225574,16,351,947,-4211,-1159,-976,lying
225594,18,349,947,-915,-671,305,lying
225614,19,355,946,2075,-854,1098,lying
225634,23,361,951,-61,-122,-183,lying
225654,23,355,968,-1831,1464,-1281,lying
225674,16,350,969,-1342,3173,-1953,lying
225694,8,350,958,1098,4333,-2441,lying
225714,-1,358,948,3356,3784,-2563,lying
225734,-5,374,941,3540,2502,-2441,lying
225754,0,378,927,2502,1403,-2136,lying
225774,2,371,931,2014,488,-1770,lying
225794,1,360,935,1464,-488,-1403,lying
225814,-4,356,925,-61,-1708,-427,lying
225834,0,356,917,-3112,-3784,-61,lying
225854,9,349,944,-2380,-5615,-244,lying
225874,24,345,970,1525,-3845,-549,lying
225894,30,348,976,2624,1281,-732,lying
225914,22,355,950,5065,3784,-1220,lying
225934,17,369,920,2929,3967,-2014,lying
225954,5,374,911,-2868,2319,-2868,lying
225974,5,364,929,-6591,244,-2746,lying
225994,5,348,950,-5065,-793,-1953,lying
226014,3,340,962,2441,-122,549,lying
226034,0,346,953,4638,1281,1831,lying
226054,0,350,942,4089,2197,2197,lying
226074,-2,357,933,2258,2319,2014,lying
226094,-3,361,931,1281,1342,1831,lying
226114,-2,367,934,1647,915,1708,lying
226134,-3,369,936,2563,1159,1464,lying
226154,-2,372,935,2990,1647,1220,lying
226174,-2,376,935,854,1892,732,lying
226194,1,372,938,0,-1892,183,lying
226214,12,375,946,-1892,-3479,-305,lying
226234,20,376,953,-4028,-3295,-366,lying
226254,23,374,951,-3234,-1953,122,lying
226274,20,371,939,244,-366,244,lying
226294,10,364,931,2075,305,-122,lying
226314,5,355,937,732,427,-671,lying
226334,0,350,950,-2075,854,-854,lying
226354,-3,349,942,-976,671,61,lying
226374,0,359,927,-366,-305,610,lying
226394,4,363,924,-4394,-2136,-122,lying
226414,5,357,928,-5798,-2380,-976,lying
226434,4,351,937,-6225,-2258,-1281,lying
226454,1,342,951,-5065,-2075,-732,lying
226474,0,338,965,-488,-1403,366,lying
226494,-1,345,964,4699,-61,1342,lying
226514,1,359,950,6225,915,1403,lying
226534,4,371,934,2868,854,915,lying
226554,8,372,929,-1159,305,427,lying
226574,12,365,940,-1281,0,244,lying
226594,14,355,954,1037,427,671,lying
226614,14,357,952,2563,854,854,lying
226634,14,360,946,2685,1098,793,lying
226654,13,363,940,2441,1098,488,lying
226674,12,365,934,1403,549,61,lying
226694,9,365,930,-976,-427,-427,lying
226714,7,360,933,-2807,-1220,-732,lying
226734,2,357,939,-2807,-1281,-549,lying
226754,1,355,943,-1281,-305,61,lying
226774,4,356,945,793,366,305,lying
226794,6,355,942,1708,549,427,lying
226814,5,357,939,1220,122,244,lying
226834,5,359,940,-1098,-305,0,lying
226854,4,356,946,-2258,-122,-183,lying
226874,4,357,943,-976,427,0,lying
226894,3,357,939,610,427,183,lying
226914,7,356,942,854,0,305,lying
226934,9,356,955,305,183,-61,lying
226954,5,357,945,3845,366,610,lying
226974,2,371,931,2746,-732,793,lying
226994,6,377,926,-1342,-1647,183,lying
227014,3,371,927,-3662,-2136,-122,lying
227034,6,362,929,-3967,-2868,61,lying
227054,11,354,935,-6469,-2807,0,lying
227074,13,341,957,-5310,-1770,-122,lying
227094,14,337,968,1281,61,366,lying
227114,16,346,964,6286,1647,610,lying
227134,13,360,944,2685,1159,-61,lying
227154,5,365,921,-2685,-366,-488,lying
227174,5,357,929,-4394,-1525,-244,lying
227194,7,351,946,-2258,-1281,427,lying
227214,8,350,955,1525,-305,1037,lying
227234,7,354,952,3784,854,1220,lying
227254,6,362,944,3540,1647,976,lying
227274,7,366,936,1647,1464,549,lying
227294,8,365,933,-366,366,0,lying
227314,7,362,934,-1770,-1159,-671,lying
227334,6,355,945,-2502,-1159,-549,lying
227354,5,351,950,-1220,-610,0,lying
227374,6,353,950,1281,0,793,lying
227394,8,358,942,2746,305,1220,lying
227414,11,360,937,1892,-61,1098,lying
227434,12,358,937,305,-732,671,lying
227454,13,355,943,-976,-1037,244,lying
227474,12,357,947,-1281,-854,0,lying
227494,12,361,943,-1281,-305,-244,lying
227514,8,361,939,-976,-122,122,lying
227534,4,360,941,-122,-793,488,lying
227554,3,364,949,-244,-488,-183,lying
227574,4,369,943,610,244,-915,lying
227594,15,373,930,-671,305,-1708,lying
227614,30,366,931,-5187,-61,-3295,lying
227634,34,349,941,-6408,-427,-4638,lying
227654,30,345,943,-5310,-1525,-4882,lying
227674,23,346,943,-8300,-2380,-4394,lying
227694,6,332,956,-4760,-1953,-2502,lying
227714,-10,325,968,3173,-61,244,lying
227734,-15,340,962,6896,3051,1281,lying
227754,-11,348,946,7568,3784,1586,lying
227774,-8,353,933,5981,2807,1403,lying
227794,-2,355,931,3662,1220,671,lying
227814,4,356,941,0,0,-122,lying
227834,6,357,950,-2502,-976,-549,lying
227854,4,359,949,-2014,-976,-915,lying
227874,3,360,950,671,15441,-854,lying
227894,4,363,947,3417,1159,-671,lying
227914,5,360,939,4272,1281,-366,lying
227934,8,359,933,4760,610,0,lying
227954,14,360,933,3540,244,122,lying
227974,15,359,939,1281,854,-183,lying
227994,18,357,945,-183,1220,-244,lying
228014,14,355,944,610,1281,-488,lying
228034,8,357,942,854,671,-854,lying
228054,2,359,940,549,244,-976,lying
228074,0,361,939,-1708,488,-1220,lying
228094,-4,358,940,-793,427,-1159,lying
228114,-5,354,943,122,549,-1220,lying
228134,-10,349,951,793,1647,-1220,lying
228154,-14,349,957,3173,1159,61,lying
228174,-12,366,946,5065,1525,1159,lying
228194,-6,374,929,4089,1220,1281,lying
228214,-3,375,929,1831,732,366,lying
228234,-2,369,933,1037,488,-366,lying
228254,0,366,935,-15197,-122,-610,lying
228274,1,361,944,-488,-366,-427,lying
228294,0,362,951,1464,-61,-61,lying
228314,2,366,946,3112,854,122,lying
228334,1,368,934,2868,1098,61,lying
228354,-1,369,925,1586,183,183,lying
228374,-1,366,927,-549,-671,244,lying
228394,-2,365,941,-1220,-305,549,lying
228414,0,365,952,671,-427,305,lying
228434,-2,374,944,1403,854,-15502,lying
228454,-4,374,935,1647,1098,-305,lying
228474,-5,374,930,1342,1159,-305,lying
228494,-4,373,926,-488,1281,-671,lying
228514,-6,368,928,-976,-915,-671,lying
228534,-4,366,932,-1831,-1342,-854,lying
228554,-5,363,937,-2258,-1342,-427,lying
228574,-7,363,937,-2990,-1220,244,lying
228594,-8,363,934,-2258,-1586,793,lying
228614,-6,365,936,-915,-2014,1098,lying
228634,-5,369,943,-1647,-1403,671,lying
228654,-4,362,950,-1037,-366,610,lying
228674,-3,361,945,915,0,793,lying
228694,-3,363,940,915,-305,915,lying
228714,0,365,943,-427,-671,610,lying
228734,0,368,948,-854,-244,183,lying
228754,0,374,939,366,61,305,lying
228774,2,379,922,-183,-793,244,lying
228794,3,378,923,-2868,-2014,-549,lying
228814,3,367,931,-4516,-2014,-1281,lying
228834,2,350,938,-4272,-1708,-793,lying
228854,5,345,948,-3112,-1464,-61,lying
228874,7,348,957,-976,-610,244,lying
228894,5,354,956,1220,732,61,lying
228914,2,364,945,1708,1098,-366,lying
228934,-4,368,931,-854,-183,-610,lying
228954,-4,364,930,-3967,-2197,-793,lying
228974,0,356,947,-5187,-2563,-671,lying
228994,4,349,963,-2563,-1159,-183,lying
229014,5,352,959,2563,854,305,lying
229034,-3,362,938,2746,1159,-61,lying
229054,-8,365,928,1098,1342,-610,lying
229074,-15,362,922,-1403,549,-61,lying
229094,-8,358,922,-2136,-793,183,lying
229114,-1,354,933,-2990,-1708,0,lying
229134,5,349,946,-2502,-1403,-549,lying
229154,7,345,952,-2624,-610,-610,lying
229174,3,341,955,-2197,-793,-122,lying
229194,0,342,960,2319,-2136,1586,lying
229214,1,356,966,4333,-1892,2441,lying
229234,9,365,965,4516,-549,2685,lying
229254,12,372,955,4943,854,2197,lying
229274,13,379,938,5432,1281,1098,lying
229294,14,384,924,1708,1037,-1342,lying
229314,11,380,928,-4211,1647,-4089,lying
229334,8,370,931,-4089,1647,-4821,lying
229354,6,357,922,-244,-366,-3479,lying
229374,6,339,933,-3479,-976,-1892,lying
229394,2,326,946,-1831,-183,-61,lying
229414,2,332,931,-1708,183,793,lying
229434,3,347,928,-2563,-244,-61,lying
229454,0,359,940,-1342,-183,-2014,lying
229474,-3,358,955,2563,1953,-4638,lying
229494,-1,362,957,13366,366,-2197,lying
229514,-60,353,949,1403,3356,-2685,lying
229534,-23,343,948,3173,-854,1281,lying
229554,-18,359,956,3173,-61,2197,lying
229574,-9,359,968,6286,1220,2380,lying
229594,1,378,950,5554,2258,1220,lying
229614,0,385,938,4943,2075,488,lying
229634,1,389,932,5371,1647,-61,lying
229654,2,386,928,4394,1770,-610,lying
229674,3,376,927,2563,1708,-1037,lying
229694,8,366,934,1403,1220,-1098,lying
229714,14,361,940,1892,1281,-732,lying
229734,11,362,939,3479,1831,-305,lying
229754,5,370,929,4028,1892,-549,lying
229774,-7,377,918,1403,1098,-915,lying
229794,-14,377,922,2075,549,-915,lying
229814,-20,375,926,3967,1037,-732,lying
229834,-19,377,931,610,1525,-366,lying
229854,-24,371,925,-244,1159,-183,lying
229874,-26,368,929,-61,-610,-305,lying
229894,-27,371,942,-1647,-1525,-244,lying
229914,-29,381,943,-2868,-1220,732,lying
229934,-25,388,929,-2136,-1525,1831,lying
229954,-15,389,927,-1831,-2258,1525,lying
229974,-5,379,934,-1037,-1708,854,lying
229994,-1,373,938,-549,-1464,244,lying
230014,3,373,942,-1342,-1281,-244,lying
230034,3,375,949,-1525,-1037,-244,lying
230054,4,376,945,-183,-1098,488,lying
230074,1,377,934,366,-1647,1220,lying
230094,0,377,927,-61,-2258,1831,lying
230114,0,372,929,-61,-2197,2258,lying
230134,0,368,939,793,488,2075,lying
230154,-2,370,944,2258,2197,1098,lying
230174,-1,382,935,1342,2868,-610,lying
230194,-5,386,928,-1892,2136,-2258,lying
230214,-10,385,928,-3967,854,-2990,lying
230234,-14,380,929,-4089,-122,-2685,lying
230254,-18,370,928,-3173,-1342,-1464,lying
