ts,ax,ay,az,gx,gy,gz,label
65788,-145,-827,-455,8361,-20996,-8239,walking
65808,-141,-827,-467,6652,-19775,-11413,walking
65828,-161,-830,-466,6225,-16662,-12939,walking
65848,-173,-841,-443,7446,-15075,-12939,walking
65868,-146,-847,-432,4760,-18554,-19592,walking
65888,-128,-853,-414,5249,-17150,-22705,walking
65908,-151,-871,-426,7629,-11047,-21484,walking
65928,-212,-885,-442,9277,-3356,-16174,walking
65948,-229,-881,-474,8911,2136,-12329,walking
65968,-197,-870,-509,9643,3356,-12084,walking
65988,-174,-863,-520,10742,3295,-12329,walking
66008,-175,-859,-513,11657,6042,-8544,walking
66028,-153,-866,-533,11169,8605,-2075,walking
66048,-110,-880,-551,2990,10437,2014,walking
66068,-63,-904,-548,-5737,9338,2014,walking
66088,-13,-888,-508,-4455,9826,1892,walking
66108,38,-858,-483,-1708,7324,-1098,walking
66128,108,-859,-476,976,3356,-4516,walking
66148,149,-880,-460,3234,-366,-7141,walking
66168,161,-906,-457,2868,-488,-6225,walking
66188,175,-917,-457,2441,4577,-4577,walking
66208,183,-922,-466,2075,16845,-4821,walking
66228,181,-911,-453,5859,29235,-3601,walking
66248,171,-911,-437,5126,-29343,488,walking
66268,130,-924,-451,-4943,-25681,6286,walking
66288,96,-977,-459,-11474,-19821,14099,walking
66308,80,-1001,-438,-12878,-15549,19409,walking
66328,116,-984,-403,-10803,-14328,23315,walking
66348,175,-949,-384,-6530,-17990,20568,walking
66368,207,-908,-360,-2441,-22934,17089,walking
66388,198,-878,-341,2990,-26413,16052,walking
66408,197,-852,-357,8789,-25009,21057,walking
66428,194,-833,-377,12756,-24155,24719,walking
66448,155,-802,-381,14221,-24826,22949,walking
66468,117,-807,-399,11291,-24094,24719,walking
66488,96,-830,-428,4516,-20676,25573,walking
66508,70,-868,-437,-610,-17258,27832,walking
66528,58,-898,-438,-2868,-19577,29174,walking
66548,57,-934,-436,-3356,-22385,29541,walking
66568,53,-969,-438,-2136,-28061,30273,walking
66588,57,-979,-424,-1892,-32394,30517,walking
66608,84,-964,-402,-1220,29418,29235,walking
66628,132,-936,-369,3295,22094,23498,walking
66648,183,-909,-347,6896,15747,18127,walking
66668,211,-896,-332,9948,10620,12207,walking
66688,224,-890,-336,10314,9704,8666,walking
66708,215,-884,-344,6225,6896,7751,walking
66728,226,-880,-349,2563,2319,6469,walking
66748,200,-901,-379,-549,-244,4577,walking
66768,143,-941,-466,-3906,-2197,5493,walking
66788,53,-969,-555,-2990,-1647,8850,walking
66808,-73,-949,-578,-5432,7446,16418,walking
66828,-228,-933,-609,-10437,14160,20996,walking
66848,-272,-911,-571,-20690,21240,20080,walking
66868,-261,-850,-470,-25207,19287,16296,walking
66888,-208,-785,-372,-19531,9948,15930,walking
66908,-170,-766,-344,-8361,-4028,16662,walking
66928,-191,-776,-418,-6774,-6469,18005,walking
66948,-260,-845,-479,-8361,-5737,13854,walking
66968,-326,-941,-532,-8178,-8544,7446,walking
66988,-313,-1013,-567,-5310,-23376,915,walking
67008,-249,-975,-513,-4455,-28930,-9033,walking
67028,-185,-917,-444,61,-30029,-14221,walking
67048,-137,-872,-414,4455,-30212,-15747,walking
67068,-87,-832,-393,9338,-29052,-14770,walking
67088,-76,-829,-381,13610,-26245,-12573,walking
67108,-104,-837,-378,16357,-21362,-8422,walking
67128,-143,-842,-412,16784,-14892,61,walking
67148,-172,-830,-442,10864,-854,6042,walking
67168,-200,-830,-454,3479,12939,6530,walking
67188,-216,-845,-472,1647,28198,8300,walking
67208,-233,-840,-466,-854,27526,8239,walking
67228,-212,-828,-474,-2502,24291,8544,walking
67248,-162,-815,-489,-3112,22705,5554,walking
67268,-118,-807,-477,-2929,23071,488,walking
67288,-77,-796,-478,-732,18859,-4760,walking
67308,-57,-771,-503,2807,12268,-9338,walking
67328,-64,-743,-561,2990,5920,-11230,walking
67348,-81,-717,-606,-549,3234,-10742,walking
67368,-112,-709,-619,-3662,2685,-6591,walking
67388,-116,-721,-666,-10620,4760,-3845,walking
67408,-79,-779,-626,-24291,-2136,-4333,walking
67428,-15,-879,-518,29892,-10375,-16113,walking
67448,60,-1077,-379,31296,-15380,-25024,walking
67468,66,-1302,-277,-21301,-5615,-27282,walking
67488,65,-1390,-313,-14038,4516,-14648,walking
67508,135,-1296,-316,-12939,2685,-1220,walking
67528,188,-1100,-309,-12573,-7385,2319,walking
67548,197,-924,-320,-4760,-15075,-4821,walking
67568,173,-783,-364,9826,-14587,-8239,walking
67588,64,-801,-397,19531,-9277,-13061,walking
67608,-3,-825,-431,21423,-2685,-17089,walking
67628,-22,-817,-489,20202,-1098,-15502,walking
67648,-5,-810,-486,11535,-5371,-10681,walking
67668,20,-821,-437,3356,-6958,-7080,walking
67688,28,-857,-373,3906,-7629,-5187,walking
67708,29,-913,-355,4943,-5432,-5981,walking
67728,45,-942,-374,5310,-4516,-4638,walking
67748,59,-944,-390,4333,-9643,-793,walking
67768,82,-932,-403,4455,-17944,-1037,walking
67788,49,-979,-403,5004,-18920,-3601,walking
67808,0,-1031,-416,4638,-15136,-4333,walking
67828,-14,-1031,-401,6591,-11474,-671,walking
67848,31,-978,-370,10986,-13366,1281,walking
67868,98,-896,-362,15563,-21972,915,walking
67888,181,-827,-374,14953,-30151,-1464,walking
67908,194,-793,-387,13916,-31799,-2319,walking
67928,152,-800,-467,8544,-25146,-3601,walking
67948,56,-832,-632,61,-16113,-5310,walking
67968,-37,-850,-684,-4760,-732,-12939,walking
67988,-147,-827,-645,-671,10864,-14831,walking
68008,-218,-777,-549,-2075,13366,-9948,walking
68028,-162,-722,-459,-13549,-793,-7141,walking
68048,-62,-726,-392,-31433,-15014,-6408,walking
68068,-66,-826,-368,31174,-6225,-3356,walking
68088,-134,-993,-394,-29724,1953,7141,walking
68108,-193,-1124,-460,-27221,3662,11779,walking
68128,-211,-1166,-542,-19287,-7202,11169,walking
68148,-185,-1084,-541,-15502,-13977,11657,walking
68168,-138,-961,-471,-11962,-17700,10253,walking
68188,-90,-844,-398,-5798,-19775,5676,walking
68208,-77,-762,-359,671,-21057,183,walking
68228,-89,-737,-379,6652,-21118,-2258,walking
68248,-98,-746,-427,8972,-20324,-3967,walking
68268,-112,-777,-450,7263,-17822,-7446,walking
68288,-140,-823,-481,4089,-14343,-11291,walking
68308,-167,-873,-489,-61,-9887,-16052,walking
68328,-147,-897,-478,-5310,-10253,-17822,walking
68348,-126,-893,-446,-4943,-11840,-15686,walking
68368,-116,-901,-429,-2563,-14709,-12268,walking
68388,-113,-911,-430,1892,-15380,-10803,walking
68408,-111,-909,-439,4943,-14404,-11352,walking
68428,-114,-891,-435,7446,-11169,-12695,walking
68448,-103,-869,-433,7080,-8789,-13977,walking
68468,-105,-862,-430,5065,-6347,-15808,walking
68488,-108,-882,-445,6164,-4577,-15258,walking
68508,-120,-917,-500,6896,-1953,-12207,walking
68528,-146,-928,-542,7019,-3479,-7751,walking
68548,-149,-919,-546,5371,-5554,-4821,walking
68568,-145,-896,-540,3051,-7812,-3723,walking
68588,-118,-858,-521,3173,-9887,-3845,walking
68608,-91,-824,-486,5798,-13183,-4943,walking
68628,-73,-790,-461,9216,-18188,-5920,walking
68648,-41,-776,-468,10009,-20629,-9887,walking
68668,-25,-778,-496,9338,-21972,-12817,walking
68688,-15,-791,-521,9704,-29418,-17028,walking
68708,-10,-812,-549,8544,31479,-23803,walking
68728,17,-846,-533,4699,29343,-29724,walking
68748,44,-909,-486,-915,30197,-32165,walking
68768,72,-973,-416,305,28976,31845,walking
68788,117,-994,-418,-1647,28000,-31860,walking
68808,149,-1023,-461,-3356,25192,-29541,walking
68828,123,-1026,-463,-7629,25681,-25695,walking
68848,90,-976,-460,-8666,28244,-19775,walking
68868,84,-903,-461,-9704,-30822,-17028,walking
68888,92,-815,-456,-9155,-28808,-15075,walking
68908,109,-768,-406,-9338,-26000,-14770,walking
68928,120,-746,-361,-8422,-24536,-16418,walking
68948,122,-781,-357,-8056,-22583,-19409,walking
68968,83,-872,-378,-8300,-20935,-23071,walking
68988,26,-973,-418,-6774,-19775,-22521,walking
69008,-23,-1039,-460,-7019,-16174,-17944,walking
69028,-54,-1066,-464,-6530,-12695,-10253,walking
69048,-67,-1034,-443,-3479,-14404,15563,walking
69068,-52,-944,-407,305,-21850,15563,walking
69088,25,-803,-408,-2929,-22399,19775,walking
69108,67,-761,-432,1647,-19104,14953,walking
69128,61,-755,-503,671,-15991,3723,walking
69148,41,-757,-569,-122,-13244,-4089,walking
69168,5,-731,-588,-1464,-12878,-10986,walking
69188,12,-684,-574,-2319,-14953,-18127,walking
69208,24,-687,-554,-4516,-18737,-26489,walking
69228,-3,-770,-546,-4943,-21240,-29235,walking
69248,-42,-888,-572,-10437,-10192,-13244,walking
69268,-87,-1026,-589,-13000,-1342,1953,walking
69288,-60,-1046,-569,-16784,2990,7324,walking
69308,-33,-1040,-525,-12695,5737,9277,walking
69328,-27,-1026,-491,-8117,9155,12084,walking
69348,-37,-985,-502,-6347,15319,21301,walking
69368,-32,-943,-535,-6408,21911,30761,walking
69388,-53,-874,-517,-5126,27465,-32394,walking
69408,-71,-809,-493,-854,28747,30273,walking
69428,-65,-771,-477,3173,26245,24169,walking
69448,-49,-750,-460,5737,27954,19531,walking
69468,-37,-764,-448,8605,30090,18127,walking
69488,-34,-774,-434,11230,-30258,17333,walking
69508,-4,-768,-441,14892,-23239,13488,walking
69528,26,-749,-443,19287,-15488,7751,walking
69548,29,-752,-447,25207,-11887,7324,walking
69568,27,-773,-505,23437,-4440,9399,walking
69588,-24,-822,-618,16906,2762,20385,walking
69608,-79,-872,-715,4394,9781,-28915,walking
69628,-129,-898,-762,-5249,16434,-13229,walking
69648,-112,-813,-713,-10131,23209,-11826,walking
69668,-18,-713,-633,-13427,19974,-17258,walking
69688,112,-662,-570,-12817,7828,-30380,walking
69708,208,-707,-506,-11718,-6332,24536,walking
69728,155,-872,-420,-10803,-656,24169,walking
69748,48,-1063,-356,-12817,16800,-28976,walking
69768,33,-1221,-401,-15808,19974,-21103,walking
69788,122,-1251,-481,-19287,17899,-24826,walking
69808,162,-1163,-475,-18432,16312,-25436,walking
69828,88,-978,-411,-12207,11734,-19516,walking
69848,79,-848,-397,-5126,8621,-16647,walking
69868,94,-735,-392,1342,4410,-17868,walking
69888,94,-667,-395,5676,-2914,-26596,walking
69908,61,-665,-411,8972,-8835,29052,walking
69928,37,-730,-455,10070,-14755,24353,walking
69948,52,-806,-490,5371,-19455,17517,walking
69968,78,-850,-492,-244,-24765,9033,walking
69988,102,-879,-481,-3051,-32272,2319,walking
70008,96,-948,-463,1586,25817,6042,walking
70028,100,-960,-463,-488,20263,12023,walking
70048,128,-943,-454,-1403,18188,16174,walking
70068,153,-894,-436,2014,11779,17211,walking
70088,188,-849,-460,3845,6835,15686,walking
70108,171,-820,-470,3417,10620,14648,walking
70128,136,-822,-448,4394,16052,17150,walking
70148,139,-851,-436,488,19348,18432,walking
70168,160,-891,-415,-3417,19653,18371,walking
70188,174,-928,-386,-5310,17883,17089,walking
70208,191,-918,-404,-3234,14038,19470,walking
70228,202,-858,-451,-2502,5004,15075,walking
70248,182,-811,-498,-3479,-6225,6469,walking
70268,143,-817,-542,-3784,-12756,-2990,walking
70288,81,-860,-589,-3173,-14892,-9765,walking
70308,17,-917,-633,1220,-13549,-11108,walking
70328,-61,-939,-627,4821,-10925,-9155,walking
70348,-101,-885,-579,4760,-10742,-3051,walking
70368,-77,-834,-507,-3723,-13000,-1770,walking
70388,-23,-786,-435,-20812,-17333,-3051,walking
70408,-34,-775,-444,-29785,-18249,-732,walking
70428,-88,-790,-500,32700,-12756,5310,walking
70448,-156,-803,-576,32700,-5310,10375,walking
70468,-198,-820,-623,-30822,244,10009,walking
70488,-232,-853,-624,-25024,-4455,9155,walking
70508,-218,-883,-604,-24963,-15930,1281,walking
70528,-171,-863,-575,-25756,-21972,-10253,walking
70548,-146,-859,-534,-16967,-29296,-18310,walking
70568,-146,-867,-504,-7141,29831,-14953,walking
70588,-147,-866,-509,-5676,28244,-12268,walking
70608,-144,-838,-529,-5737,29404,-13305,walking
70628,-119,-807,-564,-7873,29221,-16540,walking
70648,-104,-792,-568,-9643,30441,-17089,walking
70668,-104,-783,-565,-7019,31784,-17700,walking
70688,-100,-784,-576,-6164,-31982,-20751,walking
70708,-84,-795,-571,-8300,-29602,-23742,walking
70728,-66,-809,-543,-10925,-23681,-25207,walking
70748,-57,-816,-532,-1586,-20019,-22338,walking
70768,-37,-803,-501,2258,-18249,-23315,walking
70788,-13,-800,-494,6958,-14038,-24169,walking
70808,2,-797,-503,8972,-7019,-26245,walking
70828,17,-809,-526,10314,-1159,-27221,walking
70848,18,-827,-554,12634,1464,-22644,walking
70868,25,-834,-614,13366,3295,-16357,walking
70888,0,-836,-668,16235,1586,-6713,walking
70908,-49,-830,-744,16174,-732,4272,walking
70928,-83,-800,-792,9948,1586,13793,walking
70948,-68,-781,-731,7995,14892,8911,walking
70968,-26,-766,-633,9033,16418,7263,walking
70988,75,-749,-563,2929,10681,61,walking
71008,133,-739,-477,-1037,5493,-10559,walking
71028,130,-772,-412,732,10498,-10192,walking
71048,110,-834,-416,-732,15869,-9277,walking
71068,99,-889,-495,-6652,18249,-9033,walking
71088,65,-915,-593,-16052,18676,-8666,walking
71108,23,-938,-626,-20935,16296,-3417,walking
71128,-11,-926,-622,-14221,4089,3051,walking
71148,15,-847,-597,-9460,732,3295,walking
71168,52,-773,-563,-4882,488,5126,walking
71188,98,-722,-505,-3112,-2014,4455,walking
71208,111,-695,-444,4089,-6408,2197,walking
71228,110,-703,-443,8850,-12878,-5065,walking
71248,91,-764,-499,10192,-18798,-10314,walking
71268,65,-820,-539,11474,-21118,-12145,walking
71288,34,-892,-526,9338,-22827,-13488,walking
71308,7,-942,-501,5859,-19042,-5371,walking
71328,2,-916,-518,5187,-18249,4638,walking
71348,12,-862,-584,4211,-17028,16662,walking
71368,29,-811,-683,5126,-19042,25146,walking
71388,36,-760,-746,4516,-18859,22949,walking
71408,31,-713,-760,976,-10131,8422,walking
71428,3,-680,-718,-3173,-5004,-8117,walking
71448,-19,-660,-661,-2380,-5981,-18920,walking
71468,-34,-661,-607,61,-10314,-20507,walking
71488,-64,-703,-534,61,-16235,-9033,walking
71508,-72,-808,-514,-2685,-14709,1892,walking
71528,-51,-872,-530,-2868,-9033,7873,walking
71548,-43,-905,-565,-2929,-5187,7080,walking
71568,-29,-915,-622,-7019,-305,2990,walking
71588,-42,-912,-660,-6774,4638,2624,walking
71608,-51,-874,-645,-2441,7263,3723,walking
71628,-54,-823,-614,-2075,8178,6958,walking
71648,-64,-796,-575,-2075,7629,7385,walking
71668,-81,-801,-556,-1220,7934,15014,walking
71688,-93,-805,-546,2075,11718,21667,walking
71708,-81,-782,-582,5493,14465,20141,walking
71728,-103,-766,-596,8911,15625,17272,walking
71748,-103,-747,-619,10620,14038,13916,walking
71768,-100,-739,-602,6042,12817,8850,walking
71788,-96,-738,-568,3173,11779,4699,walking
71808,-89,-743,-570,1953,11169,2624,walking
71828,-78,-769,-596,1037,10803,2258,walking
71848,-64,-792,-621,-2319,10925,1892,walking
71868,-63,-818,-594,-1525,13061,5249,walking
71888,-60,-820,-557,2380,15869,7507,walking
71908,-59,-804,-547,5737,21057,10925,walking
71928,-57,-769,-561,8605,26123,14770,walking
71948,-72,-740,-573,9094,30090,18615,walking
71968,-82,-729,-581,11047,-31235,19409,walking
71988,-68,-725,-604,11230,-28000,18432,walking
72008,-63,-742,-664,7690,-28488,16845,walking
72028,-53,-769,-725,2319,-27634,19531,walking
72048,-57,-779,-729,-1586,-28244,20263,walking
72068,-60,-796,-634,-3051,30578,24291,walking
72088,86,-788,-559,-10253,20690,14770,walking
72108,203,-792,-519,-18676,17333,-610,walking
72128,259,-838,-472,-16601,17395,-13061,walking
72148,276,-896,-458,-7202,21301,-16906,walking
72168,212,-984,-470,-2868,27770,-16357,walking
72188,90,-1072,-485,1525,-30197,2319,walking
72208,11,-1121,-490,183,-28244,23071,walking
72228,17,-1078,-497,-4577,-27634,-29587,walking
72248,50,-1005,-531,-9887,-27634,-28854,walking
72268,83,-865,-535,-11047,-26535,28991,walking
72288,51,-790,-492,-1586,-32272,21057,walking
72308,21,-735,-449,9033,23925,12817,walking
72328,30,-700,-427,11352,16296,2319,walking
72348,54,-708,-423,12207,8911,-6896,walking
72368,61,-756,-432,9765,1647,-11474,walking
72388,53,-827,-439,9277,-4821,-14099,walking
72408,58,-889,-457,8178,-8605,-13427,walking
72428,79,-936,-481,8850,-10192,-10803,walking
72448,122,-944,-510,6958,-13183,-9460,walking
72468,161,-913,-496,6835,-13793,-9460,walking
72488,150,-879,-467,10009,-13732,-6896,walking
72508,122,-842,-446,13610,-14343,-1831,walking
72528,108,-797,-438,13610,-15258,4516,walking
72548,101,-764,-450,16906,-18310,10192,walking
72568,114,-722,-478,14770,-19653,8789,walking
72588,129,-697,-559,12268,-20935,4150,walking
72608,125,-681,-689,6896,-24841,-5187,walking
72628,71,-709,-775,-6530,-22583,-26672,walking
72648,-73,-830,-823,-12573,-21179,32516,walking
72668,-191,-901,-794,-12634,-17944,-24169,walking
72688,-263,-892,-630,-15319,-19165,-5004,walking
72708,-203,-858,-430,-19958,-21057,10925,walking
72728,-92,-855,-288,-21057,-20263,16540,walking
72748,41,-887,-274,-15563,-19165,12756,walking
72768,109,-939,-365,-13549,-14465,671,walking
72788,79,-987,-487,-21850,-7080,-10070,walking
72808,-5,-1060,-591,2075,0,-4943,walking
72828,-139,-1010,-623,16357,-4272,6652,walking
72848,-145,-890,-582,16784,-6042,15258,walking
72868,-122,-782,-513,7019,-3112,20690,walking
72888,-56,-701,-447,1403,1281,18859,walking
72908,-22,-684,-438,-2929,5920,13610,walking
72928,-46,-744,-454,-2929,7873,10986,walking
72948,-88,-832,-487,-122,11840,8850,walking
72968,-97,-910,-527,-427,14465,8361,walking
72988,-95,-962,-546,-854,16113,7385,walking
73008,-92,-971,-517,9582,11047,12512,walking
73028,-88,-893,-503,15625,12084,19165,walking
73048,-84,-803,-509,19409,15136,23071,walking
73068,-54,-693,-543,20751,17211,22033,walking
73088,6,-606,-620,16418,17028,12695,walking
73108,13,-592,-674,14221,8117,-1525,walking
73128,-33,-632,-695,17150,1464,-7446,walking
73148,-55,-696,-710,10070,-2746,-10803,walking
73168,-29,-763,-730,-61,-5126,-16540,walking
73188,10,-831,-695,-19958,-5920,-24658,walking
73208,62,-926,-462,-18920,-5310,-23010,walking
73228,111,-977,-355,-13732,-4943,-20935,walking
73248,136,-1031,-365,-8544,-2441,-14709,walking
73268,131,-1065,-473,-7629,5432,-5554,walking
73288,64,-1081,-557,-13183,8605,5554,walking
73308,-6,-1020,-584,-10986,10925,16601,walking
73328,-26,-913,-579,-8605,8972,15808,walking
73348,32,-783,-556,-5310,5432,4211,walking
73368,104,-671,-510,793,-2075,-13244,walking
73388,144,-626,-406,8972,-7263,-16357,walking
73408,117,-688,-376,14038,-14526,-16235,walking
73428,98,-764,-408,12695,-16662,-17883,walking
73448,80,-839,-494,6896,-14404,-19531,walking
73468,84,-913,-593,976,-11596,-20324,walking
73488,75,-946,-625,-2868,-11657,-19042,walking
73508,34,-961,-595,1403,-17028,-18371,walking
73528,56,-937,-529,1281,-21972,-14892,walking
73548,80,-893,-494,6042,-24475,-8605,walking
73568,91,-844,-459,8544,-19775,2380,walking
73588,107,-804,-438,13244,-16601,7141,walking
73608,91,-808,-464,17272,-13671,9826,walking
73628,50,-838,-482,18371,-12145,11108,walking
73648,5,-869,-517,13610,-10925,9704,walking
73668,5,-864,-580,9460,-14404,8972,walking
73688,49,-805,-659,4028,-18737,3479,walking
73708,88,-762,-702,2197,-20385,-5920,walking
73728,62,-750,-688,549,-20385,-16357,walking
73748,-10,-740,-596,-1647,-10437,-18066,walking
73768,-97,-720,-489,8300,9948,-12878,walking
73788,-109,-688,-466,7385,20690,-4760,walking
73808,-15,-750,-499,-3295,25390,1464,walking
73828,-12,-797,-478,-24230,22033,5065,walking
73848,-48,-936,-471,25436,15991,-3417,walking
73868,-104,-1071,-550,32516,12634,-1647,walking
73888,-175,-1158,-644,-3845,-2746,9582,walking
73908,-165,-1158,-617,-9399,-8117,12512,walking
73928,-118,-1078,-524,-10986,-4882,19287,walking
73948,-66,-870,-406,-5371,1586,22338,walking
73968,8,-734,-396,-1159,4760,19531,walking
73988,4,-681,-445,10620,3784,12817,walking
74008,-42,-695,-514,14526,-1708,1281,walking
74028,-85,-744,-541,11352,-2441,-5187,walking
74048,-139,-806,-535,8178,3295,-3479,walking
74068,-142,-870,-507,-2502,7263,-2990,walking
74088,-99,-919,-480,-16601,9460,-2441,walking
74108,-66,-961,-456,-16601,11901,366,walking
74128,-80,-971,-453,-3173,14038,13000,walking
74148,-78,-880,-465,6225,16540,16784,walking
74168,-45,-788,-492,12817,18676,14953,walking
74188,-3,-690,-520,20263,19287,8605,walking
74208,22,-631,-566,20568,14221,-2441,walking
74228,33,-637,-628,19042,7324,-15930,walking
74248,11,-678,-687,20812,-1647,-18310,walking
74268,-52,-728,-687,16723,-5920,-16967,walking
74288,-70,-792,-701,11047,-17700,-12329,walking
74308,-12,-830,-732,-14953,-30639,-5554,walking
74328,123,-920,-650,-20202,-28747,-12878,walking
74348,147,-977,-471,-20202,-14038,-18127,walking
74368,187,-1007,-314,-5737,-4150,-14221,walking
74388,258,-1015,-327,9155,-11962,-18737,walking
74408,278,-1005,-441,671,-11230,-12634,walking
74428,194,-981,-526,-10681,5126,-3601,walking
74448,104,-949,-510,-8850,13732,8300,walking
74468,42,-886,-503,-6347,19836,13244,walking
74488,22,-829,-537,-5676,21545,11535,walking
74508,3,-774,-518,-2197,31616,8239,walking
74528,42,-715,-473,-4394,-32516,3234,walking
74548,80,-693,-436,-5493,30456,-1525,walking
74568,90,-719,-399,-6042,20874,-3479,walking
74588,67,-803,-431,-2685,8972,-3540,walking
74608,48,-889,-474,1220,4272,-1098,walking
74628,36,-949,-490,-2197,2746,1647,walking
74648,47,-958,-473,-5859,2929,2258,walking
74668,79,-928,-469,-7385,-305,122,walking
74688,91,-890,-463,-2197,-15380,-3723,walking
74708,82,-864,-525,2319,-18432,-1831,walking
74728,52,-846,-555,5310,-18005,1525,walking
74748,37,-829,-537,5371,-15380,3784,walking
74768,64,-823,-481,5249,-11047,2258,walking
74788,88,-789,-471,5493,-12390,1037,walking
74808,144,-772,-514,3234,-23376,-3723,walking
74828,150,-778,-585,-1892,-25573,-9399,walking
74848,87,-795,-665,1220,-25207,-11352,walking
74868,-5,-794,-708,2380,-26062,-7934,walking
74888,-62,-704,-663,-1342,-14343,-5737,walking
74908,-24,-667,-640,-13122,-12268,-7690,walking
74928,44,-669,-614,-26245,-17028,-14404,walking
74948,95,-730,-595,-29602,-19470,-24841,walking
74968,-21,-850,-534,-20080,-14282,-15747,walking
74988,-146,-1012,-517,-12084,-7690,7019,walking
75008,-199,-1089,-566,-12207,-1342,23559,walking
75028,-144,-1089,-629,-15258,1220,28625,walking
75048,-96,-1038,-624,-23864,244,27832,walking
75068,-58,-938,-562,-18432,5065,23681,walking
75088,-31,-785,-507,-5432,9826,14770,walking
75108,-40,-728,-533,1770,10864,6652,walking
75128,-67,-704,-560,7202,7141,2014,walking
75148,-78,-698,-565,10437,2685,2441,walking
75168,-86,-707,-556,10986,-2746,2380,walking
75188,-92,-760,-567,8117,-1831,976,walking
75208,-115,-838,-588,8483,305,1647,walking
75228,-101,-867,-610,6042,1892,2014,walking
75248,-91,-863,-617,1159,3723,1037,walking
75268,-87,-804,-601,-671,7568,4577,walking
75288,-77,-755,-592,-1281,9033,8483,walking
75308,-66,-745,-579,-1037,7263,7507,walking
75328,-38,-744,-554,-3234,4760,305,walking
75348,20,-721,-522,1464,2563,-11535,walking
75368,82,-686,-505,12145,2441,-17944,walking
75388,135,-646,-514,21179,1586,-21362,walking
75408,145,-647,-546,22338,1342,-27648,walking
75428,94,-682,-584,24902,2746,-20874,walking
75448,34,-801,-738,21606,244,-20141,walking
75468,-50,-905,-813,5798,-1220,-16418,walking
75488,-53,-1041,-797,-13488,3417,-4211,walking
75508,-13,-1086,-736,30380,10070,4089,walking
75528,48,-1034,-622,23727,10192,2380,walking
75548,129,-957,-525,27634,9155,-2990,walking
75568,230,-866,-422,-25268,6469,-10925,walking
75588,332,-760,-335,-1037,9521,-18859,walking
75608,342,-704,-320,12695,9765,-18432,walking
75628,224,-748,-392,15502,5249,-1464,walking
75648,40,-842,-505,15014,6958,3540,walking
75668,-19,-875,-601,14343,12329,5065,walking
75688,-26,-889,-696,13977,15136,3173,walking
75708,14,-861,-710,7202,15869,732,walking
75728,88,-788,-594,-5126,14831,1953,walking
75748,175,-716,-460,-10375,4760,-3540,walking
75768,234,-703,-401,-7995,-1770,-10620,walking
75788,239,-740,-410,-671,-5004,-14099,walking
75808,213,-805,-463,11718,-5187,-4699,walking
75828,123,-903,-512,16052,-5249,1647,walking
75848,73,-934,-528,13183,-3723,5920,walking
75868,60,-932,-546,6225,183,11291,walking
75888,72,-895,-548,2746,3906,8300,walking
75908,82,-859,-531,3479,7263,6347,walking
75928,73,-844,-491,6103,6835,7324,walking
75948,81,-830,-464,7812,-915,7873,walking
75968,113,-820,-470,7385,-8300,7385,walking
75988,155,-812,-480,9338,-13061,6408,walking
76008,163,-802,-553,8605,-23742,6835,walking
76028,147,-767,-600,11413,-29724,6408,walking
76048,110,-773,-684,20263,31479,5432,walking
76068,58,-769,-737,-32028,32089,671,walking
76088,-31,-770,-707,-18295,-27526,427,walking
76108,-115,-744,-687,-23727,-14831,1098,walking
76128,-107,-721,-666,10314,4211,7934,walking
76148,-75,-697,-607,-6835,5004,-7019,walking
76168,-41,-682,-497,-29602,-2197,-11840,walking
76188,-67,-729,-421,-3128,-14221,-4272,walking
76208,-104,-923,-397,-19241,-16906,-3295,walking
76228,-93,-1127,-459,1205,-17333,-9338,walking
76248,-58,-1226,-533,21347,-10620,-9521,walking
76268,-38,-1223,-564,-28320,-10009,793,walking
76288,-43,-1088,-552,-10009,-9094,16540,walking
76308,-55,-915,-531,10803,-11779,20263,walking
76328,-47,-760,-537,15075,-21911,18493,walking
76348,-36,-682,-541,16967,-26245,5126,walking
76368,-24,-645,-540,26672,-25573,-8728,walking
76388,-40,-683,-539,19714,-20507,-17761,walking
76408,-109,-770,-527,15197,-16174,-20751,walking
76428,-130,-823,-535,14831,-15441,-17395,walking
76448,-118,-839,-529,5371,-15197,-16235,walking
76468,-115,-844,-531,-1403,-11718,-15441,walking
76488,-135,-841,-554,-4394,-10925,-13854,walking
76508,-148,-817,-584,3051,-11657,-9399,walking
76528,-168,-780,-602,11291,-8728,-5004,walking
76548,-160,-747,-640,13732,-2136,-4821,walking
76568,-140,-696,-681,9033,-1342,-5615,walking
76588,-92,-634,-671,7568,-7995,-8300,walking
76608,-47,-611,-657,10864,-15014,-12695,walking
76628,-20,-585,-680,7385,-22827,-19653,walking
76648,-6,-596,-713,976,-27404,-24902,walking
76668,10,-634,-712,-14709,-31433,-29479,walking
76688,68,-674,-666,-21728,22079,-27099,walking
76708,159,-758,-583,-30151,8652,-26184,walking
76728,202,-980,-502,21713,1694,-21606,walking
76748,253,-1212,-483,-17211,18112,-27099,walking
76768,265,-1346,-501,-10559,-28686,-16723,walking
76788,296,-1249,-497,-12268,-8728,-7934,walking
76808,292,-1111,-482,-5493,3601,4516,walking
76828,263,-961,-500,1098,6774,17395,walking
76848,211,-817,-538,12390,10803,22583,walking
76868,158,-703,-566,17456,17272,22644,walking
76888,120,-633,-558,16113,28320,13061,walking
76908,35,-625,-510,14709,-27634,-1342,walking
76928,-31,-653,-473,22766,-23727,-2380,walking
